Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200501KF60319,1,1,1,1,41,7,3,0,0,0,0,-1,9,1
200501KF60320,1,1,1,1,-1,-1,3,0,0,0,0,-1,5,-1
200501KF60321,1,1,1,2,21,5,3,0,0,0,0,-1,9,1
200501KF60321,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60321,1,3,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60322,1,1,2,2,51,8,3,0,0,1,0,-1,9,1
200501KF60323,1,1,1,2,19,4,3,0,0,0,0,-1,9,-1
200501KF60323,4,2,1,1,43,7,3,0,0,0,0,-1,9,1
200501KF60325,1,1,2,2,27,6,3,0,0,1,0,-1,9,1
200501KF60326,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,-1
200501KF60326,1,2,2,2,-1,-1,3,0,0,0,4,-1,11,-1
200501KF60327,2,1,1,1,39,7,3,0,0,0,0,-1,4,1
200501KF60327,2,2,2,2,27,6,3,0,0,0,0,-1,4,1
200501KF60328,1,1,1,1,22,5,3,0,0,0,0,-1,1,1
200501KF60329,1,1,3,1,74,10,3,5,3,0,0,-1,0,-1
200501KF60330,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,1
200501KF60333,1,1,3,2,18,4,2,4,4,0,0,-1,0,-1
200501KF60334,1,1,2,2,26,6,3,0,0,1,0,-1,9,-1
200501KF60334,1,2,2,2,22,5,3,0,0,2,0,-1,9,1
200501KF60334,2,3,2,2,45,7,3,0,0,1,0,-1,9,1
200501KF60335,2,1,2,2,49,8,3,0,0,0,3,-1,11,1
200501KF60335,2,2,2,2,24,5,3,0,0,0,3,-1,11,1
200501KF60335,2,3,2,2,64,9,3,0,0,0,3,-1,11,-1
200501KF60335,2,4,2,1,77,11,2,0,0,0,3,-1,11,-1
200501KF60335,2,5,2,2,49,8,3,0,0,0,3,-1,11,-1
200501KF60335,2,6,2,2,-1,-1,3,0,0,0,3,-1,11,-1
200501KF60336,1,1,2,2,36,7,3,0,0,0,4,-1,11,1
200501KF60337,1,1,3,2,43,7,3,1,1,0,0,-1,0,-1
200501KF60338,1,1,3,1,31,6,3,5,2,0,0,-1,0,1
200501KF60339,1,1,1,1,40,7,3,0,0,0,0,-1,5,-1
200501KF60340,1,1,3,2,59,9,3,1,1,0,0,-1,0,1
200501KF60341,1,1,3,1,4,1,3,5,2,0,0,-1,0,1
200501KF60342,2,1,1,1,19,4,3,0,0,0,0,-1,9,1
200501KF60343,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
200501KF60343,1,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60343,1,3,2,1,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60343,1,4,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60344,1,1,1,1,59,9,3,0,0,0,0,-1,19,1
200501KF60345,2,1,1,1,32,6,3,0,0,0,0,-1,9,1
200501KF60346,1,1,2,2,35,6,3,0,0,2,0,-1,9,-1
200501KF60346,1,2,2,2,35,6,3,0,0,1,0,-1,9,1
200501KF60347,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
200501KF60347,1,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60347,1,3,2,1,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60347,1,4,2,1,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60347,1,5,2,1,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60348,1,1,1,1,22,5,3,0,0,0,0,-1,3,1
200501KF60349,1,1,1,1,32,6,3,0,0,0,0,-1,9,-1
200501KF60349,2,2,1,1,31,6,3,0,0,0,0,-1,9,-1
200501KF60349,2,3,2,2,27,6,3,0,0,1,0,-1,9,-1
200501KF60349,2,4,2,1,9,2,3,0,0,2,0,-1,9,-1
200501KF60349,2,5,2,1,11,3,3,0,0,2,0,-1,9,-1
200501KF60350,1,1,3,1,14,3,3,5,1,0,0,-1,0,1
200501KF60351,1,1,1,1,19,4,3,0,0,0,0,-1,3,1
200501KF60352,1,1,2,2,53,8,3,0,0,0,3,-1,11,-1
200501KF60353,1,1,1,1,8,2,3,0,0,0,0,-1,1,1
200501KF60354,2,1,1,1,50,8,3,0,0,0,0,-1,9,1
200501KF60356,1,1,1,1,35,6,3,0,0,0,0,-1,9,1
200501KF60356,1,2,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60356,1,3,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60357,1,1,1,1,15,3,3,0,0,0,0,-1,3,-1
200501KF60358,1,1,1,1,36,7,3,0,0,0,0,-1,1,1
200501KF60359,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501KF60360,1,1,1,1,25,5,3,0,0,0,0,-1,9,1
200501KF60361,2,1,1,1,16,4,2,0,0,0,0,-1,2,1
200501KF60362,1,1,1,2,23,5,3,0,0,0,0,-1,9,1
200501KF60363,1,1,3,1,18,4,3,5,3,0,0,-1,0,1
200501KF60364,2,1,2,2,37,7,3,0,0,0,0,-1,19,1
200501KF60365,1,1,3,2,17,4,2,9,9,0,0,-1,0,1
200501KF60366,1,1,1,2,17,4,3,0,0,0,0,-1,9,1
200501KF60366,2,2,1,2,33,6,3,0,0,0,0,-1,9,1
200501KF60367,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501KF60368,1,1,3,1,41,7,3,5,1,0,0,-1,0,1
200501KF60369,2,1,2,1,48,8,3,0,0,2,0,-1,9,1
200501KF60370,2,1,1,2,38,7,3,0,0,0,0,-1,9,1
200501KF60371,1,1,1,1,29,6,3,0,0,0,0,-1,9,1
200501KF60372,1,1,1,1,11,3,3,0,0,0,0,-1,1,1
200501KF60373,1,1,3,1,-1,-1,3,5,3,0,0,-1,0,-1
200501KF60374,2,1,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60375,1,1,3,2,14,3,3,4,4,0,0,-1,0,1
200501KF60376,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501KF60377,1,1,1,1,40,7,3,0,0,0,0,-1,11,1
200501KF60378,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501KF60379,1,1,3,1,17,4,3,5,3,0,0,-1,0,1
200501KF60380,3,1,1,1,34,6,3,0,0,0,0,-1,9,-1
200501KF60381,1,1,1,1,38,7,3,0,0,0,0,-1,5,1
200501KF60382,1,1,1,2,57,9,3,0,0,0,0,-1,9,1
200501KF60386,1,1,3,1,6,2,3,5,2,0,0,-1,0,-1
200501KF60387,1,1,3,1,54,8,3,6,9,0,0,-1,0,1
200501KF60388,1,1,1,1,44,7,3,0,0,0,0,-1,9,1
200501KF60388,2,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60389,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
200501KF60389,1,2,2,2,37,7,3,0,0,1,0,-1,9,1
200501KF60390,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501KF60390,3,2,2,1,50,8,3,0,0,1,0,-1,9,1
200501KF60391,2,1,1,1,44,7,3,0,0,0,0,-1,9,1
200501KF60392,2,1,1,1,42,7,3,0,0,0,0,-1,9,1
200501KF60393,2,1,2,2,26,6,3,0,0,2,0,-1,9,1
200501KF60395,2,1,1,1,19,4,3,0,0,0,0,-1,9,1
200501KF60396,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501KF60397,2,1,1,2,23,5,3,0,0,0,0,-1,9,1
200501KF60398,1,1,3,1,33,6,2,5,3,0,0,-1,0,1
200501KF60399,1,1,3,2,19,4,3,5,1,0,0,-1,0,1
200501KF60400,1,1,2,2,56,9,3,0,0,1,0,-1,9,1
200501KF60401,1,1,2,2,18,4,3,0,0,1,0,-1,9,1
200501KF60401,1,2,1,2,21,5,3,0,0,0,0,-1,9,1
200501KF60402,2,1,1,1,23,5,3,0,0,0,0,-1,9,1
200501KF60403,1,1,1,1,74,10,3,0,0,0,0,-1,9,1
200501KF60404,1,1,2,1,24,5,3,0,0,2,0,-1,9,1
200501KF60405,2,1,1,1,25,5,2,0,0,0,0,-1,4,1
200501KF60406,2,1,1,1,13,3,3,0,0,0,0,-1,1,1
200501KF60407,1,1,1,1,60,9,3,0,0,0,0,-1,9,1
200501KF60409,1,1,3,1,50,8,2,1,2,0,0,-1,0,1
200501KF60410,1,1,1,2,48,8,3,0,0,0,0,-1,9,1
200501KF60411,1,1,2,1,24,5,3,0,0,1,0,-1,9,1
200501KF60411,3,2,1,1,30,6,3,0,0,0,0,-1,9,1
200501KF60412,1,1,1,1,32,6,3,0,0,0,0,-1,3,1
200501KF60413,1,1,3,1,44,7,3,5,3,0,0,-1,0,-1
200501KF60414,1,1,1,1,33,6,3,0,0,0,0,-1,5,1
200501KF60415,1,1,3,1,9,2,3,5,2,0,0,-1,0,-1
200501KF60416,1,1,1,1,71,10,3,0,0,0,0,-1,9,1
200501KF60418,2,1,1,1,39,7,3,0,0,0,0,-1,5,-1
200501KF60419,1,1,1,1,25,5,2,0,0,0,0,-1,90,1
200501KF60420,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
200501KF60422,1,1,3,2,49,8,3,9,9,0,0,-1,0,-1
200501KF60423,2,1,1,2,46,8,3,0,0,0,0,-1,9,1
200501KF60424,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,-1
200501KF60425,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
200501KF60426,1,1,1,2,31,6,3,0,0,0,0,-1,3,1
200501KF60427,1,1,2,2,-1,-1,3,0,0,0,3,-1,11,-1
200501KF60428,1,1,1,2,29,6,2,0,0,0,0,-1,4,1
200501KF60429,1,1,3,1,8,2,2,4,3,0,0,-1,0,1
200501KF60430,1,1,3,1,46,8,3,5,1,0,0,-1,0,1
200501KF60431,2,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501KF60432,1,1,1,2,27,6,3,0,0,0,0,-1,9,1
200501KF60433,1,1,2,2,-1,-1,3,0,0,0,3,-1,11,-1
200501KF60434,1,1,1,2,25,5,3,0,0,0,0,-1,9,1
200501KF60435,1,1,1,1,31,6,2,0,0,0,0,-1,19,1
200501KF60435,1,2,2,1,30,6,2,0,0,0,0,-1,19,1
200501KF60436,1,1,1,1,41,7,3,0,0,0,0,-1,9,1
200501KF60438,1,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
200501KF60439,1,1,1,2,37,7,3,0,0,0,0,-1,9,1
200501KF60440,1,1,3,1,21,5,3,9,5,0,0,-1,0,1
200501KF60441,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
200501KF60442,1,1,1,1,48,8,3,0,0,0,0,-1,9,1
200501KF60443,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60444,1,1,2,1,69,10,3,0,0,0,3,-1,11,1
200501KF60445,1,1,3,1,52,8,3,5,3,0,0,-1,0,1
200501KF60445,1,2,3,1,-1,-1,3,5,3,0,0,-1,0,-1
200501KF60446,1,1,3,1,44,7,2,10,9,0,0,-1,0,-1
200501KF60448,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
200501KF60450,1,1,1,1,40,7,3,0,0,0,0,-1,9,1
200501KF60451,1,1,1,2,23,5,3,0,0,0,0,-1,9,1
200501KF60452,1,1,1,2,44,7,3,0,0,0,0,-1,9,1
200501KF60453,1,1,3,1,12,3,3,1,3,0,0,-1,0,-1
200501KF60454,1,1,3,2,11,3,3,5,3,0,0,-1,0,-1
200501KF60455,2,1,1,1,27,6,3,0,0,0,0,-1,1,1
200501KF60457,2,1,1,1,-1,-1,3,0,0,0,0,-1,3,-1
200501KF60458,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
200501KF60459,2,1,1,2,-1,-1,3,0,0,0,0,-1,1,1
200501KF60460,1,1,1,1,38,7,3,0,0,0,0,-1,9,-1
200501KF60461,1,1,1,1,38,7,3,0,0,0,0,-1,9,1
200501KF60462,1,1,2,2,32,6,3,0,0,1,0,-1,9,1
200501KF60462,2,2,2,1,38,7,3,0,0,1,0,-1,9,1
200501KF60462,2,3,2,2,36,7,3,0,0,2,0,-1,9,2
200501KF60462,2,4,2,1,51,8,3,0,0,2,0,-1,9,2
200501KF60462,2,5,2,2,37,7,3,0,0,2,0,-1,9,-1
200501KF60462,2,6,2,1,49,8,3,0,0,2,0,-1,9,-1
200501KF60462,2,7,2,2,39,7,3,0,0,2,0,-1,9,-1
200501KF60462,3,8,1,1,30,6,3,0,0,0,0,-1,9,-1
200501KF60462,3,9,2,2,30,6,3,0,0,1,0,-1,9,-1
200501KF60462,3,10,2,2,27,6,3,0,0,2,0,-1,9,-1
200501KF60463,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501KF60464,1,1,2,2,63,9,3,0,0,1,0,-1,9,-1
200501KF60466,1,1,1,1,35,6,3,0,0,0,0,-1,19,1
200501KF60467,1,1,1,1,28,6,3,0,0,0,0,-1,21,1
200501KF60467,2,2,1,2,46,8,3,0,0,0,0,-1,9,1
200501KF60468,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
200501KF60469,1,1,2,2,7,2,3,0,0,2,0,-1,9,1
200501KF60470,3,1,1,1,29,6,3,0,0,0,0,-1,9,1
200501KF60471,1,1,1,1,43,7,3,0,0,0,0,-1,9,1
200501KF60472,1,1,1,1,25,5,3,0,0,0,0,-1,3,-1
200501KF60473,1,1,1,1,24,5,3,0,0,0,0,-1,9,-1
200501KF60474,2,1,1,2,33,6,3,0,0,0,0,-1,1,1
200501KF60475,1,1,1,1,50,8,3,0,0,0,0,-1,9,1
200501KF60475,1,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60475,1,3,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60476,1,1,3,2,-1,-1,3,1,2,0,0,-1,0,1
200501KF60477,1,1,1,1,56,9,3,0,0,0,0,-1,9,1
200501KF60478,1,1,3,2,4,1,3,1,9,0,0,-1,0,-1
200501KF60479,1,1,1,1,67,10,3,0,0,0,0,-1,9,1
200501KF60480,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60480,1,2,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60481,1,1,2,2,-1,-1,3,0,0,0,2,-1,11,-1
200501KF60483,1,1,2,2,44,7,3,0,0,1,0,-1,9,-1
200501KF60484,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501KF60485,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501KF60485,1,2,2,1,-1,-1,3,0,0,2,0,-1,9,1
200501KF60485,1,3,2,1,6,2,3,0,0,2,0,-1,9,1
200501KF60485,1,4,2,1,7,2,3,0,0,2,0,-1,9,1
200501KF60486,2,1,1,1,14,3,3,0,0,0,0,-1,1,-1
200501KF60487,1,1,2,2,63,9,3,0,0,0,4,-1,11,1
200501KF60488,1,1,1,2,30,6,3,0,0,0,0,-1,9,1
200501KF60489,1,1,2,1,13,3,3,0,0,2,0,-1,9,1
200501KF60490,1,1,3,1,5,1,2,5,2,0,0,-1,0,-1
200501KF60491,1,1,1,2,58,9,3,0,0,0,0,-1,9,1
200501KF60492,2,1,1,1,43,7,3,0,0,0,0,-1,1,-1
200501KF60493,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,1
200501KF60494,1,1,2,1,19,4,3,0,0,1,0,-1,9,1
200501KF60494,1,2,1,1,32,6,3,0,0,0,0,-1,9,1
200501KF60495,1,1,1,1,48,8,3,0,0,0,0,-1,9,-1
200501KF60495,2,3,2,2,10,2,3,0,0,2,0,-1,9,-1
200501KF60495,3,2,1,1,41,7,3,0,0,0,0,-1,9,1
200501KF60496,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
200501KF60497,1,1,1,1,24,5,3,0,0,0,0,-1,9,-1
200501KF60497,2,2,1,1,22,5,3,0,0,0,0,-1,9,1
200501KF60498,1,1,1,1,41,7,2,0,0,0,0,-1,9,1
200501KF60498,2,2,2,2,55,8,3,0,0,2,0,-1,9,1
200501KF60499,2,1,1,2,42,7,3,0,0,0,0,-1,9,1
200501KF60500,1,1,3,2,21,5,3,6,9,0,0,-1,0,1
200501KF60501,1,1,2,2,27,6,3,0,0,0,4,-1,11,-1
200501KF60502,1,1,1,1,26,6,3,0,0,0,0,-1,9,-1
200501KF60503,2,1,1,1,23,5,3,0,0,0,0,-1,9,-1
200501KF60504,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,1
200501KF60505,1,1,2,1,26,6,3,0,0,1,0,-1,9,1
200501KF60506,2,1,1,1,36,7,3,0,0,0,0,-1,1,1
200501KF60507,1,1,3,2,-1,-1,3,5,4,0,0,-1,0,1
200501KF60508,1,1,1,1,36,7,3,0,0,0,0,-1,9,1
200501KF60509,2,1,1,1,44,7,2,0,0,0,0,-1,9,-1
200501KF60510,1,1,3,2,16,4,3,5,1,0,0,-1,0,1
200501KF60511,1,1,1,2,23,5,3,0,0,0,0,-1,9,1
200501KF60512,1,1,1,1,74,10,2,0,0,0,0,-1,9,1
200501KF60512,1,2,2,2,68,10,2,0,0,1,0,-1,9,-1
200501KF60513,1,1,1,1,20,4,3,0,0,0,0,-1,3,1
200501KF60514,2,1,1,1,19,4,3,0,0,0,0,-1,2,1
200501KF60515,1,1,3,2,45,7,2,5,1,0,0,-1,0,1
200501KF60516,1,1,3,2,46,8,3,5,1,0,0,-1,0,-1
200501KF60517,2,1,2,2,22,5,3,0,0,1,0,-1,9,1
200501KF60517,2,2,1,1,25,5,3,0,0,0,0,-1,9,1
200501KF60519,1,1,1,1,26,6,3,0,0,0,0,-1,4,1
200501KF60520,2,1,1,1,27,6,3,0,0,0,0,-1,5,1
200501KF60521,1,1,1,2,43,7,3,0,0,0,0,-1,1,1
200501KF60522,1,1,2,2,28,6,3,0,0,1,0,-1,9,1
200501KF60522,1,2,1,1,24,5,3,0,0,0,0,-1,9,1
200501KF60523,1,1,3,1,42,7,3,10,9,0,0,-1,0,-1
200501KF60524,1,1,2,1,27,6,3,0,0,1,0,-1,9,1
200501KF60527,1,1,1,2,-1,-1,3,0,0,0,0,-1,9,1
200501KF60528,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501KF60529,1,1,1,1,24,5,2,0,0,0,0,-1,1,1
200501KF60530,1,1,3,2,52,8,3,6,9,0,0,-1,0,1
200501KF60531,3,1,2,2,47,8,3,0,0,1,0,-1,9,1
200501KF60531,4,2,2,1,14,3,3,0,0,1,0,-1,9,1
200501KF60531,5,3,2,2,38,7,3,0,0,0,0,-1,5,1
200501KF60532,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60533,1,1,3,2,10,2,3,5,4,0,0,-1,0,1
200501KF60534,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501KF60535,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
200501KF60535,2,2,1,2,29,6,3,0,0,0,0,-1,9,1
200501KF60536,1,1,1,1,59,9,3,0,0,0,0,-1,9,1
200501KF60537,2,1,1,2,28,6,3,0,0,0,0,-1,9,-1
200501KF60538,1,1,1,1,32,6,3,0,0,0,0,-1,3,1
200501KF60540,1,1,1,1,40,7,3,0,0,0,0,-1,9,1
200501KF60542,1,1,1,1,29,6,3,0,0,0,0,-1,9,1
200501KF60543,1,1,1,2,33,6,3,0,0,0,0,-1,9,1
200501KF60545,2,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501KF60545,3,2,1,1,47,8,3,0,0,0,0,-1,19,3
200501KF60545,4,3,1,1,36,7,3,0,0,0,0,-1,19,1
200501KF60546,1,1,1,2,37,7,3,0,0,0,0,-1,9,1
200501KF60546,1,2,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60546,1,3,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501KF60547,1,1,1,1,25,5,2,0,0,0,0,-1,5,-1
200501KF60548,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
200501KF60549,1,1,2,2,40,7,3,0,0,1,0,-1,9,1
200501KF60550,2,1,1,1,19,4,3,0,0,0,0,-1,1,1
200501KF60551,1,1,1,2,30,6,3,0,0,0,0,-1,9,1
200501KF60552,1,1,2,2,-1,-1,3,0,0,0,2,-1,11,-1
200501KF60553,1,1,1,2,21,5,3,0,0,0,0,-1,9,1
200501KF60553,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60554,1,1,1,2,25,5,3,0,0,0,0,-1,9,-1
200501KF60555,1,1,3,2,32,6,3,4,3,0,0,-1,0,1
200501KF60556,2,1,2,1,19,4,3,0,0,1,0,-1,9,1
200501KF60557,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,-1
200501KF60559,2,1,1,1,50,8,3,0,0,0,0,-1,9,1
200501KF60560,2,1,1,2,29,6,2,0,0,0,0,-1,9,1
200501KF60561,1,1,3,1,15,3,2,6,9,0,0,-1,0,1
200501KF60561,1,2,3,1,17,4,3,6,9,0,0,-1,0,-1
200501KF60561,1,3,3,1,-1,-1,3,6,9,0,0,-1,0,-1
200501KF60562,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501KF60563,1,1,3,1,43,7,2,5,3,0,0,-1,0,-1
200501KF60564,2,1,2,2,32,6,3,0,0,1,0,-1,9,1
200501KF60565,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
200501KF60566,1,1,1,2,27,6,3,0,0,0,0,-1,4,2
200501KF60568,1,1,1,1,35,6,3,0,0,0,0,-1,9,1
200501KF60569,1,1,3,2,4,1,3,1,3,0,0,-1,0,1
200501KF60570,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
200501KF60571,1,1,3,1,9,2,3,5,1,0,0,-1,0,-1
200501KF60572,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501KF60573,1,1,1,2,22,5,3,0,0,0,0,-1,9,1
200501KF60574,2,1,1,1,29,6,3,0,0,0,0,-1,3,1
200501KF60575,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501KF60576,1,1,3,1,8,2,3,5,1,0,0,-1,0,-1
200501KF60577,1,1,3,1,52,8,3,5,1,0,0,-1,0,-1
200501KF60578,1,1,1,1,34,6,3,0,0,0,0,-1,1,1
200501KF60579,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
200501KF60580,1,1,3,1,45,7,3,5,1,0,0,-1,0,1
200501KF60582,1,1,1,1,36,7,3,0,0,0,0,-1,1,1
200501KF60586,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
200501KF60586,1,2,2,1,34,6,3,0,0,1,0,-1,9,1
200501KF60586,2,3,1,2,29,6,3,0,0,0,0,-1,9,1
200501KF60586,2,4,2,1,21,5,3,0,0,1,0,-1,9,-1
200501KF60587,1,1,1,1,23,5,3,0,0,0,0,-1,5,-1
200501KF60588,1,1,1,1,47,8,3,0,0,0,0,-1,9,-1
200501KF60589,1,1,2,2,-1,-1,3,0,0,0,3,-1,11,-1
200501KF60589,1,2,2,2,-1,-1,3,0,0,0,3,-1,11,1
200501KF60589,1,3,2,2,-1,-1,3,0,0,0,3,-1,11,1
200501KF60589,1,4,2,2,-1,-1,3,0,0,0,3,-1,11,1
200501KF60590,1,1,1,2,21,5,3,0,0,0,0,-1,1,-1
200501KF60591,2,1,1,2,24,5,3,0,0,0,0,-1,9,-1
200501KF60591,2,2,2,1,23,5,3,0,0,1,0,-1,9,-1
200501KF60591,2,3,2,2,13,3,3,0,0,2,0,-1,9,-1
200501KF60593,1,1,1,1,31,6,3,0,0,0,0,-1,9,1
200501KF60594,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501KF60595,1,1,2,1,22,5,3,0,0,1,0,-1,9,1
200501KF60596,1,1,3,2,4,1,3,1,3,0,0,-1,0,-1
200501KF60597,1,1,1,1,57,9,3,0,0,0,0,-1,9,1
200501KF60598,1,1,1,1,52,8,3,0,0,0,0,-1,19,1
200501KF60599,1,1,3,1,34,6,3,9,8,0,0,-1,0,-1
200501KF60600,1,1,1,1,42,7,3,0,0,0,0,-1,19,1
200501KF60601,1,1,1,1,39,7,3,0,0,0,0,-1,9,-1
200501KF60602,1,1,1,1,44,7,3,0,0,0,0,-1,9,1
200501KF60603,1,1,3,2,14,3,3,1,1,0,0,-1,0,1
200501KF60604,1,1,2,1,87,11,3,0,0,0,4,-1,11,-1
200501KF60605,2,1,1,2,32,6,3,0,0,0,0,-1,9,-1
200501KF60605,2,2,2,1,35,6,3,0,0,2,0,-1,9,-1
200501KF60606,1,1,1,1,22,5,3,0,0,0,0,-1,9,1
200501KF60607,1,1,1,1,28,6,3,0,0,0,0,-1,9,1
200501KF60608,2,1,1,1,-1,-1,3,0,0,0,0,-1,1,-1
200501KF60610,1,1,1,1,47,8,3,0,0,0,0,-1,9,1
200501KF60611,1,1,1,1,30,6,3,0,0,0,0,-1,3,1
200501KF60612,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
200501KF60614,1,1,3,1,22,5,3,5,1,0,0,-1,0,1
200501KF60615,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
200501KF60615,1,2,2,2,40,7,3,0,0,1,0,-1,9,1
200501KF60616,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,1
200501KF60617,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501KF60618,1,1,1,1,33,6,3,0,0,0,0,-1,9,1
200501KF60620,1,1,1,2,38,7,3,0,0,0,0,-1,9,1
200501KF60621,1,1,1,2,36,7,3,0,0,0,0,-1,9,1
200501KF60622,1,1,3,2,11,3,3,5,1,0,0,-1,0,1
200501KF60623,1,1,1,2,31,6,3,0,0,0,0,-1,9,1
200501KF60624,1,1,1,1,53,8,3,0,0,0,0,-1,9,1
200501KF60625,1,1,3,2,3,1,3,5,1,0,0,-1,0,1
200501KF60626,1,1,3,2,-1,-1,3,1,2,0,0,-1,0,-1
200501KF60627,1,1,3,1,-1,-1,3,5,2,0,0,-1,0,-1
200501KF60628,1,1,3,1,9,2,3,5,4,0,0,-1,0,1
200501KF60630,1,1,1,1,23,5,2,0,0,0,0,-1,3,1
200501KF60631,1,1,1,2,48,8,2,0,0,0,0,-1,9,1
200501KF60632,2,1,2,1,21,5,2,0,0,0,0,-1,4,-1
200501KF60633,1,1,1,1,51,8,3,0,0,0,0,-1,5,1
200501KF60634,1,1,1,2,-1,-1,3,0,0,0,0,-1,9,-1
200501KF60635,1,1,2,2,47,8,3,0,0,0,3,-1,11,-1
200501KF60636,1,1,1,1,35,6,3,0,0,0,0,-1,2,-1
200501KF60637,1,1,1,1,13,3,3,0,0,0,0,-1,1,-1
200501KF60638,2,1,1,2,25,5,3,0,0,0,0,-1,9,1
200501KF60639,1,1,2,1,-1,-1,3,0,0,0,4,-1,11,-1
200501KF60640,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,-1
200501KF60642,2,1,1,1,38,7,3,0,0,0,0,-1,5,1
200501KF60643,1,1,3,1,36,7,3,5,1,0,0,-1,0,1
200501KF60645,1,1,3,2,13,3,2,4,1,0,0,-1,0,1
200501KF60646,1,1,1,2,38,7,3,0,0,0,0,-1,9,1
200501KF60647,1,1,1,1,27,6,3,0,0,0,0,-1,3,-1
200501KF60648,1,1,3,2,21,5,3,1,1,0,0,-1,0,1
200501KF60649,1,1,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501KF60649,2,2,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501KF60650,2,1,1,1,36,7,3,0,0,0,0,-1,1,1
200501KF60651,1,1,1,1,19,4,3,0,0,0,0,-1,9,1
200501KF60651,1,2,2,1,20,4,3,0,0,1,0,-1,9,-1
