Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
200501EO00088,2,1,0,15,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00089,1,11,0,18,0,2,0,0,0,0,1,1,1,1,63,9,8268,2,1,3,1
200501EO00090,1,8,0,3,0,1,0,0,0,0,2,1,15,1,56,9,2446,2,3,10,1
200501EO00090,2,1,0,18,0,1,0,0,0,0,1,1,15,1,32,6,-1,-1,-1,2,1
200501EO00091,1,1,0,18,2,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO00091,2,11,0,2,2,8,0,0,0,0,0,1,1,3,-1,-1,-1,2,8,-1,-1
200501EO00092,1,11,0,4,0,8,0,0,0,0,0,1,15,1,28,6,8268,2,2,3,1
200501EO00094,1,19,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO00095,1,19,0,10,0,1,0,0,0,0,2,1,15,1,32,6,2496,2,6,1,1
200501EO00095,2,9,0,18,0,1,0,0,0,0,1,1,15,1,37,7,1289,1,10,-1,-1
200501EO00096,1,2,0,18,0,8,0,0,0,0,1,1,15,1,38,7,-1,-1,-1,8,1
200501EO00096,2,19,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00097,1,9,0,18,0,2,0,0,1,10,3,1,15,2,39,7,-1,-1,-1,2,1
200501EO00097,2,19,0,18,0,2,0,0,0,0,4,1,15,1,38,7,-1,-1,-1,9,1
200501EO00098,1,2,0,3,0,0,0,0,0,0,2,1,15,1,54,8,49,1,3,2,1
200501EO00098,2,3,0,4,0,0,0,0,0,0,1,1,15,1,26,6,124,1,2,5,1
200501EO00099,1,9,0,9,0,8,0,0,0,0,3,1,15,1,67,10,1753,2,9,1,1
200501EO00099,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,2499,2,4,2,1
200501EO00100,1,9,0,18,0,0,0,0,0,0,2,1,15,2,48,8,1299,1,5,2,1
200501EO00100,2,19,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00103,1,1,0,3,0,8,0,0,0,0,1,1,15,1,25,5,-1,-1,-1,-1,-1
200501EO00103,2,9,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00104,1,1,0,18,0,8,0,0,0,0,4,1,15,1,20,4,-1,-1,-1,-1,-1
200501EO00104,2,11,0,9,0,8,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,-1,-1
200501EO00105,1,9,0,18,0,1,0,0,0,0,3,1,15,1,30,6,-1,-1,-1,-1,-1
200501EO00107,1,19,0,5,0,0,0,0,0,0,1,1,1,1,-1,-1,1868,2,5,3,1
200501EO00108,1,9,0,18,0,2,0,0,0,0,4,1,15,2,22,5,1120,1,6,-1,-1
200501EO00109,1,9,0,18,0,0,0,0,0,0,1,1,15,1,35,6,-1,-1,-1,2,1
200501EO00110,1,9,0,7,0,8,0,0,0,0,3,1,15,1,-1,-1,1984,1,8,-1,-1
200501EO00111,1,2,0,13,0,0,0,0,0,0,4,1,15,2,38,7,-1,-1,-1,4,1
200501EO00111,2,20,0,6,0,0,0,0,0,0,3,1,15,1,57,9,5861,2,4,3,1
200501EO00112,1,19,0,14,0,8,0,0,0,0,2,1,15,1,35,6,2461,2,1,6,1
200501EO00112,2,2,0,18,0,8,0,0,0,0,1,1,15,1,17,4,49,1,3,2,1
200501EO00113,1,8,0,3,0,1,0,0,0,0,2,1,1,1,44,7,2402,2,3,4,1
200501EO00113,2,9,0,18,0,1,0,0,0,0,1,1,15,1,42,7,-1,-1,-1,10,1
200501EO00114,1,9,0,18,0,8,0,0,0,0,3,1,15,1,62,9,1796,1,7,2,1
200501EO00114,2,5,0,18,0,8,0,0,0,0,1,1,15,1,59,9,600,1,5,2,1
200501EO00115,1,9,0,18,0,8,0,0,0,0,3,1,15,1,70,10,2088,2,8,3,1
200501EO00115,2,19,0,10,0,8,0,0,0,0,1,1,15,1,54,8,1896,2,9,5,1
200501EO00116,1,9,0,18,0,8,0,0,0,0,3,1,15,1,44,7,-1,-1,-1,5,1
200501EO00116,2,9,0,18,0,8,0,0,0,0,4,1,15,1,40,7,-1,-1,-1,3,1
200501EO00116,3,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,1998,1,8,-1,-1
200501EO00118,1,9,0,4,0,0,0,0,0,0,3,1,15,1,35,6,1984,1,3,3,1
200501EO00118,2,9,0,4,0,0,1,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00119,1,1,0,18,0,1,0,0,0,0,1,1,15,1,37,7,-1,-1,-1,8,1
200501EO00120,1,1,0,18,0,0,0,0,0,0,3,1,15,2,39,7,-1,-1,-1,-1,-1
200501EO00120,2,9,0,11,0,0,0,0,0,0,4,1,15,2,-1,-1,1597,1,11,-1,-1
200501EO00122,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00123,1,11,0,18,0,2,0,0,0,0,4,1,1,1,25,5,7300,2,2,-1,-1
200501EO00124,1,9,0,1,0,0,0,0,0,0,2,1,15,1,-1,-1,1996,1,7,-1,-1
200501EO00125,1,3,0,18,0,1,0,0,0,0,1,1,15,1,31,6,124,1,3,4,1
200501EO00126,1,19,0,7,0,8,0,0,0,0,4,1,15,1,38,7,2299,2,7,2,1
200501EO00128,1,9,0,4,0,8,0,0,0,0,2,1,15,1,27,6,1587,1,10,-1,-1
200501EO00128,2,3,0,11,0,1,1,0,0,0,1,1,2,1,19,4,-1,-1,-1,5,1
200501EO00129,1,1,0,18,0,2,0,0,0,0,1,1,15,1,39,7,-1,-1,-1,3,1
200501EO00129,2,9,0,11,0,2,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00131,1,9,0,10,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,5,1
200501EO00131,2,3,0,18,0,8,0,0,0,0,1,1,15,1,34,6,125,1,2,8,1
200501EO00132,1,9,0,9,0,8,0,0,0,0,1,1,15,1,25,5,1390,1,1,-1,-1
200501EO00132,2,4,0,18,0,8,0,0,0,0,4,1,15,1,44,7,-1,-1,-1,2,1
200501EO00133,1,9,0,6,0,8,0,0,0,0,3,1,15,1,46,8,-1,-1,-1,10,1
200501EO00133,2,5,0,18,0,8,0,0,0,0,1,1,15,1,32,6,-1,-1,-1,1,1
200501EO00134,1,9,0,7,0,1,0,0,0,0,1,1,15,2,54,8,1171,1,7,2,1
200501EO00134,2,9,0,2,0,1,0,0,0,0,2,1,15,1,24,5,1360,1,5,-1,-1
200501EO00134,3,11,0,18,0,1,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,2,1
200501EO00135,1,9,0,3,0,1,0,0,0,0,2,1,15,1,31,6,-1,-1,-1,4,1
200501EO00135,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00136,1,9,0,3,0,1,0,0,0,0,2,1,15,1,44,7,1597,1,11,3,1
200501EO00136,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00137,1,9,0,2,0,0,0,0,0,0,3,1,15,2,31,6,1799,1,9,1,1
200501EO00137,2,19,0,18,0,0,0,0,0,0,2,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO00138,1,5,0,18,0,8,0,0,0,0,1,1,15,2,37,7,1000,1,4,3,1
200501EO00138,2,8,0,9,0,8,0,0,0,0,-1,1,15,1,-1,-1,2799,1,11,-1,-1
200501EO00139,1,19,0,4,0,0,0,0,0,0,2,1,15,1,51,8,2299,2,9,4,1
200501EO00139,2,19,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,2,6,9,1
200501EO00140,1,9,0,18,0,0,0,0,0,0,1,1,15,1,61,9,-1,-1,-1,-1,-1
200501EO00141,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00142,1,9,0,18,0,8,0,0,0,0,1,1,15,1,56,9,1396,1,8,2,1
200501EO00142,2,1,0,18,0,8,0,0,0,0,1,1,15,1,48,8,-1,-1,-1,-1,-1
200501EO00143,1,11,0,18,0,0,0,0,0,0,4,1,15,1,26,6,-1,-1,-1,1,1
200501EO00144,1,1,0,18,0,1,0,0,0,0,0,1,15,1,23,5,-1,-1,-1,3,1
200501EO00144,2,8,0,18,0,1,0,0,0,0,0,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00145,1,9,0,7,0,8,0,0,0,0,4,1,15,1,48,8,2967,1,5,10,1
200501EO00145,2,1,0,15,0,8,0,0,0,0,1,1,15,1,17,4,-1,-1,-1,4,1
200501EO00146,1,19,0,7,0,8,0,0,0,0,4,1,15,1,27,6,2151,2,1,10,1
200501EO00146,2,1,0,15,0,8,0,0,0,0,1,1,15,1,25,5,-1,-1,-1,-1,-1
200501EO00147,1,8,0,4,0,1,0,0,0,0,4,1,15,1,55,8,-1,-1,-1,3,1
200501EO00147,2,11,0,18,0,1,0,0,0,0,1,1,15,1,62,9,-1,-1,-1,-1,-1
200501EO00148,1,9,0,18,0,2,0,0,0,0,1,1,15,1,43,7,1997,2,2,6,1
200501EO00148,2,9,0,18,0,2,0,0,0,0,1,1,15,1,44,7,1392,1,10,-1,-1
200501EO00149,1,9,0,7,0,2,0,0,0,0,3,1,15,1,61,9,2148,2,2,10,1
200501EO00149,2,20,0,7,0,2,0,0,0,0,4,1,2,1,25,5,-1,-1,-1,6,1
200501EO00150,1,11,0,2,0,2,0,0,0,0,3,1,1,1,57,9,-1,-1,-1,-1,-1
200501EO00150,2,20,0,18,0,2,0,0,0,0,4,1,15,1,34,6,-1,-1,-1,1,1
200501EO00151,1,3,0,18,0,1,0,0,0,0,1,1,15,1,17,4,-1,-1,-1,1,1
200501EO00151,2,8,0,6,0,2,0,0,0,0,2,1,15,1,55,8,2402,2,2,8,1
200501EO00154,1,9,0,5,0,1,0,0,0,0,2,1,15,1,52,8,1796,1,10,1,1
200501EO00154,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00155,1,9,0,18,0,8,0,0,0,0,4,1,15,2,34,6,1272,1,15,1,1
200501EO00155,2,9,0,7,0,2,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO00156,1,11,0,18,0,8,0,0,0,0,1,1,1,1,50,8,-1,-1,-1,-1,-1
200501EO00156,2,11,0,18,0,8,0,0,0,0,2,1,1,1,50,8,6370,2,1,1,1
200501EO00157,1,9,0,11,0,1,0,0,0,0,1,1,15,2,24,5,1332,1,8,3,1
200501EO00157,2,19,0,18,0,1,0,0,0,0,3,1,15,1,-1,-1,2496,2,10,-1,-1
200501EO00161,1,9,0,2,0,0,0,0,0,0,2,1,15,2,56,9,1796,1,9,2,1
200501EO00161,2,1,0,18,0,0,0,0,0,0,1,1,15,1,20,4,-1,-1,-1,3,1
200501EO00165,1,3,0,18,0,0,0,0,0,0,0,1,15,2,19,4,124,1,1,4,1
200501EO00165,2,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO00168,1,11,0,4,0,0,0,0,0,0,3,1,15,1,39,7,-1,2,6,2,1
200501EO00174,1,9,0,18,0,1,0,0,0,0,1,1,15,1,59,9,-1,-1,-1,2,1
200501EO00175,1,1,0,18,0,8,0,0,0,0,1,1,15,1,31,6,-1,-1,-1,-1,-1
200501EO00175,2,9,0,7,0,8,0,0,0,0,4,1,15,1,23,5,-1,-1,-1,2,1
200501EO00179,1,9,0,17,0,1,0,0,0,0,3,1,15,1,32,6,-1,-1,-1,-1,-1
200501EO00179,2,9,0,18,0,1,0,0,0,0,1,1,15,1,39,7,-1,-1,-1,4,1
200501EO00184,1,9,0,18,0,0,0,0,0,0,1,1,15,1,84,11,-1,-1,-1,2,1
200501EO40001,1,9,0,6,0,0,0,0,0,0,4,1,15,1,30,6,-1,-1,-1,-1,-1
200501EO40001,2,1,0,18,0,0,0,0,0,0,1,1,15,1,33,6,-1,-1,-1,3,1
200501EO40003,1,3,0,18,0,1,0,0,0,0,3,1,15,1,17,4,124,1,1,1,1
200501EO40003,2,9,0,18,0,1,0,0,0,0,4,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40004,1,9,0,7,0,8,0,0,0,0,1,1,15,1,64,9,1781,1,15,-1,-1
200501EO40004,2,1,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
200501EO40005,1,9,0,3,0,8,0,0,0,0,2,1,15,2,32,6,1598,1,1,-1,-1
200501EO40005,2,9,0,3,0,8,0,0,0,0,2,1,15,1,47,8,1389,1,10,1,1
200501EO40005,3,9,0,18,0,8,0,0,0,0,1,1,15,1,35,6,1461,2,2,2,1
200501EO40006,1,19,0,18,0,3,0,0,0,0,3,1,15,1,43,7,2496,2,6,1,1
200501EO40008,1,1,0,18,0,8,0,0,0,0,2,1,15,1,32,6,-1,-1,-1,1,1
200501EO40008,2,9,0,18,0,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40009,1,9,0,9,0,8,0,0,0,0,3,1,15,1,44,7,1895,1,6,4,1
200501EO40009,2,1,0,18,2,8,0,0,0,0,1,1,15,2,29,6,-1,-1,-1,7,1
200501EO40010,1,1,0,18,0,8,0,0,0,0,1,1,2,1,35,6,-1,-1,-1,2,1
200501EO40010,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,1597,1,6,-1,-1
200501EO40011,1,9,0,18,0,8,0,0,0,0,1,1,15,2,40,7,-1,-1,-1,-1,-1
200501EO40011,2,9,0,7,0,8,0,0,0,0,1,1,15,1,-1,-1,1905,2,13,3,1
200501EO40012,1,5,0,18,0,1,0,0,0,0,1,1,15,1,34,6,645,1,6,2,1
200501EO40013,1,9,0,3,0,8,0,0,0,0,2,1,15,1,40,7,-1,-1,-1,3,1
200501EO40013,2,19,0,3,0,8,0,0,0,0,2,1,1,1,-1,-1,2494,2,3,-1,-1
200501EO40013,3,19,0,18,0,8,0,0,0,0,1,1,1,1,-1,-1,2148,2,1,-1,-1
200501EO40014,1,11,0,4,0,1,0,0,0,0,0,1,15,1,29,6,-1,2,6,5,1
200501EO40018,1,9,0,6,0,2,0,0,0,0,3,1,15,1,44,7,-1,-1,-1,2,1
200501EO40018,2,2,0,18,0,2,0,0,0,0,1,1,15,1,36,7,-1,-1,-1,2,1
200501EO40019,1,1,0,18,0,8,0,0,0,0,0,1,2,2,61,9,-1,-1,-1,3,1
200501EO40019,2,19,0,9,0,8,0,0,0,0,0,1,1,1,-1,-1,2151,2,3,-1,-1
200501EO40020,1,3,0,18,0,2,0,0,0,0,1,1,15,1,28,6,85,1,3,-1,-1
200501EO40022,1,5,0,7,0,1,0,0,0,0,1,1,15,1,42,7,-1,-1,-1,9,1
200501EO40023,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40025,1,9,0,9,0,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40025,2,3,0,18,0,8,0,0,0,0,4,1,15,1,32,6,85,1,8,6,1
200501EO40025,3,9,0,3,0,8,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40026,1,9,0,9,0,8,0,0,0,0,1,1,15,1,30,6,1493,1,10,7,1
200501EO40026,2,2,0,18,0,8,0,0,0,0,3,1,15,1,26,6,-1,-1,-1,4,1
200501EO40027,1,1,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40028,1,19,0,18,0,0,0,0,0,0,3,1,15,1,46,8,-1,-1,-1,9,3
200501EO40030,1,11,0,18,0,8,0,0,0,0,0,1,1,1,36,7,-1,-1,-1,1,1
200501EO40030,2,9,0,7,0,8,0,0,0,0,0,1,15,1,63,9,1996,1,9,-1,-1
200501EO40031,1,19,0,9,0,8,0,0,0,0,4,1,15,1,24,5,-1,-1,-1,-1,-1
200501EO40031,2,2,0,18,0,8,0,0,0,0,1,1,15,1,30,6,49,1,2,9,1
200501EO40032,1,1,0,18,0,8,0,0,0,0,0,1,15,1,26,6,-1,-1,-1,-1,-1
200501EO40032,2,2,0,9,0,8,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40033,1,9,0,9,0,8,0,0,0,0,4,1,15,2,51,8,1997,2,2,8,1
200501EO40033,2,3,0,15,0,8,0,0,0,0,1,1,15,1,30,6,125,1,2,-1,-1
200501EO40035,1,9,0,1,0,0,0,0,0,0,2,1,15,1,40,7,1995,1,1,-1,-1
200501EO40036,1,9,0,9,0,1,0,0,0,0,2,1,15,1,50,8,1796,1,3,8,1
200501EO40036,2,1,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40037,1,9,0,18,0,0,0,0,0,0,4,1,15,1,44,7,1995,2,5,1,1
200501EO40037,2,9,0,2,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40038,1,9,0,1,0,0,0,0,0,0,2,1,15,1,27,6,1596,1,3,7,1
200501EO40040,1,9,0,4,0,0,0,0,0,0,1,1,15,1,29,6,1997,2,3,6,1
200501EO40041,1,9,0,18,0,1,0,0,0,0,3,1,15,2,49,8,-1,-1,-1,3,1
200501EO40042,1,19,0,3,0,1,0,0,0,0,2,1,15,1,56,9,2151,2,2,-1,-1
200501EO40042,2,9,0,18,0,1,0,0,0,0,1,1,15,1,47,8,1812,1,22,-1,-1
200501EO40043,1,9,0,5,0,2,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40046,1,9,0,6,0,0,0,0,0,0,3,1,15,2,-1,-1,1242,1,4,8,1
200501EO40046,2,3,0,18,0,0,0,0,0,0,1,1,15,1,38,7,125,1,35,5,1
200501EO40047,1,9,0,18,0,1,0,0,0,0,3,1,15,1,43,7,-1,-1,-1,-1,-1
200501EO40049,1,9,0,6,0,2,0,0,0,0,3,1,15,1,25,5,1598,1,9,4,2
200501EO40049,2,5,0,18,0,2,0,0,0,0,4,1,15,1,33,6,553,1,8,9,2
200501EO40053,1,8,0,12,0,2,0,0,0,0,3,1,15,1,47,8,2402,2,1,7,1
200501EO40053,2,5,0,18,0,2,0,0,0,0,4,1,15,1,32,6,599,1,1,3,1
200501EO40054,1,19,0,12,0,1,0,0,0,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
200501EO40054,2,11,0,18,0,1,0,0,0,0,2,1,1,1,31,6,-1,-1,-1,4,1
200501EO40054,3,11,0,3,0,1,0,0,0,0,2,1,1,1,26,6,7300,2,2,1,1
200501EO40056,1,1,0,15,0,0,0,0,0,0,1,1,15,1,26,6,-1,-1,-1,3,1
200501EO40056,2,9,0,15,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40059,1,9,0,6,0,2,0,0,0,0,3,1,15,1,25,5,-1,-1,-1,-1,-1
200501EO40059,2,4,0,18,0,2,0,0,0,0,1,1,15,1,27,6,487,1,1,8,1
200501EO40060,1,2,0,18,0,2,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40063,1,5,0,4,0,1,0,0,0,0,1,1,15,1,53,8,553,1,12,1,1
200501EO40064,1,2,0,18,0,0,0,0,0,0,1,1,15,1,34,6,49,1,1,6,1
200501EO40064,2,9,0,6,0,0,0,0,0,0,3,1,15,1,30,6,998,1,1,-1,-1
200501EO40066,1,9,0,18,0,8,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40066,2,1,0,18,0,8,0,0,0,0,1,1,15,2,23,5,-1,-1,-1,3,1
200501EO40068,1,19,0,7,0,8,0,0,0,0,1,1,15,1,43,7,-1,-1,-1,1,1
200501EO40068,2,1,0,18,0,8,0,0,0,0,4,1,15,1,38,7,-1,-1,-1,2,1
200501EO40069,1,19,0,7,0,8,0,0,0,0,2,1,1,1,41,7,2402,2,2,6,1
200501EO40069,2,1,0,18,0,8,0,0,0,0,1,1,15,2,21,5,-1,-1,-1,2,1
200501EO40075,1,11,0,18,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1
200501EO40082,1,3,0,18,0,8,0,0,0,0,1,1,15,1,21,5,124,1,13,3,1
200501EO40082,2,9,0,9,0,8,0,0,0,0,4,1,15,1,23,5,-1,-1,-1,-1,-1
200501EO40085,1,2,0,8,0,1,0,0,0,0,2,1,15,1,32,6,49,1,4,-1,-1
200501EO40085,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,1686,2,4,-1,-1
200501EO40086,1,2,0,18,0,8,0,0,0,0,1,1,15,1,19,4,49,1,3,3,1
200501EO40086,2,9,0,9,0,8,0,0,0,0,1,1,15,1,42,7,2200,2,10,-1,-1
200501EO40087,1,5,0,18,0,8,0,0,0,0,3,1,15,1,30,6,599,1,7,4,1
200501EO40087,2,5,0,9,0,8,0,0,0,0,4,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40089,1,9,0,18,0,8,0,0,0,0,1,1,15,1,33,6,1761,1,9,-1,-1
200501EO40089,2,9,0,9,0,8,0,0,0,0,3,1,15,1,-1,-1,1781,1,5,1,1
200501EO40095,1,21,0,7,0,8,0,0,0,0,4,1,15,1,57,9,-1,-1,-1,6,1
200501EO40095,2,1,0,18,0,8,0,0,0,0,1,1,15,2,29,6,-1,-1,-1,4,1
200501EO40097,1,5,0,14,0,8,0,0,0,0,1,1,15,1,36,7,553,1,16,6,1
200501EO40097,2,9,0,18,0,8,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40099,1,11,0,18,0,0,0,0,0,0,0,1,1,1,43,7,-1,2,7,-1,-1
200501EO40100,1,11,0,5,0,8,0,0,0,0,0,1,1,1,58,9,-1,2,4,-1,-1
200501EO40102,1,9,0,9,0,8,0,0,0,0,4,1,15,1,53,8,1985,1,5,5,1
200501EO40102,2,2,0,18,0,8,0,0,0,0,1,1,15,1,24,5,-1,-1,-1,7,1
200501EO40103,1,9,0,9,0,6,0,0,0,0,3,1,15,2,20,4,1149,1,3,1,1
200501EO40103,2,9,0,18,0,8,0,0,0,0,4,1,15,1,53,8,2259,1,11,7,1
200501EO40103,3,19,0,2,0,8,0,0,0,0,3,1,15,1,24,5,2402,2,1,1,1
200501EO40104,1,11,0,18,0,2,0,0,0,0,1,1,1,1,53,8,6370,2,1,2,1
200501EO40107,1,9,0,4,0,0,0,0,0,0,2,1,15,1,73,10,1761,1,8,2,1
200501EO40107,2,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,2497,1,12,-1,-1
200501EO40108,1,9,0,18,0,8,0,0,0,0,0,1,15,2,38,7,1587,1,3,3,1
200501EO40109,1,9,0,18,0,8,0,0,0,0,1,1,15,2,47,8,993,1,4,-1,-1
200501EO40109,2,19,0,18,0,8,0,0,0,0,3,1,15,1,27,6,2496,2,5,4,1
200501EO40111,1,9,0,18,0,8,0,0,0,0,1,1,15,2,18,4,1149,1,1,-1,-1
200501EO40111,2,9,0,18,0,8,0,0,0,0,3,1,15,2,30,6,-1,-1,-1,5,1
200501EO40112,1,5,0,14,0,8,0,0,0,0,1,1,15,1,38,7,-1,-1,-1,2,1
200501EO40112,2,9,0,9,0,8,0,0,0,0,3,1,15,2,54,8,1587,1,6,5,1
200501EO40113,1,2,0,18,0,1,0,0,0,0,4,1,15,1,18,4,49,1,2,5,1
200501EO40113,2,9,0,9,0,8,0,0,0,0,3,1,15,1,59,9,1762,1,6,10,1
200501EO40114,1,9,0,18,0,0,0,0,0,0,1,1,15,2,41,7,1598,1,2,3,1
200501EO40115,1,11,0,18,0,2,0,0,0,0,3,1,1,1,51,8,6370,2,1,-1,-1
200501EO40115,2,19,0,18,0,2,0,0,0,0,4,1,1,1,32,6,2402,2,3,6,1
200501EO40117,1,4,0,18,0,2,0,0,0,0,1,1,15,1,38,7,-1,-1,-1,6,1
200501EO40118,1,9,0,9,0,8,0,0,0,0,3,1,15,1,29,6,1985,1,4,2,1
200501EO40118,2,1,0,18,0,8,0,0,0,0,1,1,15,2,47,8,-1,-1,-1,1,1
200501EO40119,1,9,0,16,0,0,0,0,0,0,3,1,15,1,41,7,-1,-1,-1,5,1
200501EO40119,2,9,0,16,0,0,0,10,1,10,4,1,15,1,20,4,1761,1,9,2,1
200501EO40122,1,8,0,3,0,0,0,0,0,0,2,1,1,1,41,7,2264,2,16,5,1
200501EO40122,2,8,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,1598,1,4,-1,-1
200501EO40123,1,2,0,7,0,8,0,0,0,0,4,1,15,1,52,8,49,1,2,1,1
200501EO40123,2,9,0,9,0,8,0,0,0,0,2,1,15,1,74,10,1348,1,4,4,1
200501EO40124,1,9,0,3,0,1,0,0,0,0,2,1,15,1,29,6,1781,1,7,3,1
200501EO40124,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,1905,1,13,-1,-1
200501EO40125,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40127,1,1,0,18,0,8,0,0,0,0,1,1,15,1,47,8,-1,-1,-1,5,1
200501EO40127,2,9,0,7,0,8,0,0,0,0,1,1,15,1,-1,-1,2799,1,11,-1,-1
200501EO40128,1,8,0,6,0,0,0,0,0,0,4,1,1,1,33,6,1974,2,5,3,1
200501EO40128,2,5,0,5,0,0,0,0,0,0,3,1,15,1,27,6,748,1,1,6,2
200501EO40129,1,1,0,18,0,8,0,0,0,0,1,1,15,1,41,7,-1,-1,-1,4,1
200501EO40129,2,9,0,9,0,8,0,0,0,0,1,1,15,1,35,6,1839,1,1,-1,-1
200501EO40130,1,9,0,7,0,8,0,0,0,0,2,1,15,1,21,5,1796,1,4,2,1
200501EO40130,2,9,0,18,0,8,0,0,0,0,1,1,15,1,38,7,1596,1,9,3,1
200501EO40131,1,21,0,18,0,0,0,0,0,0,4,1,15,1,38,7,-1,-1,-1,7,1
200501EO40131,2,9,0,4,0,0,0,0,0,0,2,1,15,2,34,6,-1,-1,-1,4,1
200501EO40131,3,9,0,2,0,0,0,0,0,0,3,1,15,2,26,6,1968,2,-1,6,1
200501EO40131,4,9,0,2,0,0,0,0,0,0,3,1,15,2,52,8,1118,1,13,5,1
200501EO40133,1,19,0,18,0,2,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501EO40134,1,5,0,18,0,0,0,0,0,0,3,1,15,1,43,7,535,1,11,3,1
200501EO40135,1,9,0,9,0,2,0,0,0,0,1,1,15,1,56,9,1995,2,3,5,1
200501EO40136,1,9,0,1,0,1,0,10,1,2,2,1,15,1,36,7,1988,1,7,5,1
200501EO40137,1,2,0,18,0,0,0,0,0,0,1,1,15,1,24,5,49,1,5,-1,-1
200501EO40137,2,9,0,11,0,0,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501EO40138,1,9,0,18,0,8,0,0,0,0,2,1,15,1,25,5,1587,1,2,3,1
